,ts_code,trade_time,open,close,high,low,vol,amount,pct_chg
902,000001.SH,2020/8/4 14:00,3368.6409999999996,3381.59,3384.808,3368.1240000000003,3823456000,46544144377.0,0.37197341215260027
903,000001.SH,2020/8/4 13:30,3371.0009999999997,3368.6679999999997,3372.151,3356.33,4398197300,60502754260.0,-0.38212793390093064
904,000001.SH,2020/8/4 11:30,3383.798,3370.9629999999997,3390.559,3357.636,4584457300,63920427111.0,0.06812781787935389
905,000001.SH,2020/8/4 11:00,3358.68,3383.125,3385.461,3358.68,4727091700,59911889228.0,0.3607871103895315
906,000001.SH,2020/8/4 10:30,3364.4320000000002,3358.473,3367.993,3352.502,5669223200,81105592905.0,-0.7286754110474796
907,000001.SH,2020/8/4 10:00,3376.2329999999997,3364.06,3377.617,3357.982,11519144500,166817000000.0,0.1663553644766532
908,000001.SH,2020/8/4 9:30,3376.44,3376.44,3376.44,3376.44,456150300,5750344381.0,0.36800770497553875
909,000001.SH,2020/8/3 15:00,3353.098,3367.966,3368.103,3352.657,5414130400,71290050562.0,-0.2509743990712158
910,000001.SH,2020/8/3 14:30,3356.675,3353.143,3358.345,3347.4840000000004,3292212300,47067981874.0,-0.440117269592385
911,000001.SH,2020/8/3 14:00,3355.448,3356.1059999999998,3356.1059999999998,3344.284,3452329600,48423823007.0,0.08836485649433198
912,000001.SH,2020/8/3 13:30,3345.788,3355.2870000000003,3355.698,3345.736,3449819800,47004188917.0,-0.02440328166033806
913,000001.SH,2020/8/3 11:30,3349.949,3345.873,3359.877,3339.801,3970598800,51373108608.0,-0.280572123934561
914,000001.SH,2020/8/3 11:00,3332.9759999999997,3349.7009999999996,3349.756,3332.22,4098552100,56742311582.0,0.11440960251627959
915,000001.SH,2020/8/3 10:30,3341.063,3333.795,3341.6609999999996,3328.469,5539063700,80138579574.0,-0.47484835213648907
916,000001.SH,2020/8/3 10:00,3332.296,3340.886,3343.468,3327.91,11088685700,164399000000.0,0.21270054097507177
917,000001.SH,2020/8/3 9:30,3332.183,3332.183,3332.183,3332.183,440694300,5991406011.0,-0.2604997596445965
918,000001.SH,2020/7/31 15:00,3305.173,3310.006,3310.94,3301.0440000000003,44208133,65053558107.0,-0.6655396777427931
919,000001.SH,2020/7/31 14:30,3292.671,3305.386,3308.3559999999998,3286.0690000000004,30285366,41697553273.0,-0.13957678626564093
920,000001.SH,2020/7/31 14:00,3289.736,3293.187,3298.485,3285.695,24979784,35557097776.0,-0.3690643089793467
921,000001.SH,2020/7/31 13:30,3285.118,3289.915,3297.34,3284.202,25125114,34513053154.0,-0.09935664145400594
922,000001.SH,2020/7/31 11:30,3281.616,3285.118,3288.349,3261.816,37486112,50196122324.0,-0.1458092382325995
923,000001.SH,2020/7/31 11:00,3307.952,3282.336,3309.801,3282.336,44124642,62861581020.0,-0.0846849336918842
924,000001.SH,2020/7/31 10:30,3323.772,3307.909,3333.785,3307.909,51984508,72484938563.0,0.7791097559786787
925,000001.SH,2020/7/31 10:00,3281.3979999999997,3324.1090000000004,3326.7070000000003,3281.3979999999997,91946794,129292000000.0,0.4897353584998944
926,000001.SH,2020/7/31 9:30,3280.795,3280.795,3280.795,3280.795,3618526,4122085247.0,-1.3030258634719951
927,000001.SH,2020/7/30 15:00,3291.075,3286.822,3293.2209999999995,3282.1609999999996,43944833,59611568037.0,0.18370547382570515
928,000001.SH,2020/7/30 14:30,3302.045,3291.534,3303.276,3288.678,29870480,42686758587.0,0.14336036451015566
929,000001.SH,2020/7/30 14:00,3293.745,3302.362,3302.572,3291.2090000000003,26848718,34546431821.0,0.3289651572792496
930,000001.SH,2020/7/30 13:30,3297.573,3294.177,3297.9120000000003,3285.8340000000003,28888753,38768437076.0,-0.24785290043913857
931,000001.SH,2020/7/30 11:30,3293.224,3297.573,3305.512,3293.2059999999997,25062040,38691669574.0,0.1030909996639443
932,000001.SH,2020/7/30 11:00,3293.5570000000002,3293.578,3299.969,3285.387,34646408,48168319404.0,-0.12114970616268059
933,000001.SH,2020/7/30 10:30,3291.28,3293.558,3303.978,3291.28,47615899,65376656149.0,-0.0006072423364493512
934,000001.SH,2020/7/30 10:00,3298.377,3291.138,3312.45,3288.367,100829579,144796000000.0,-0.07347676889248869
935,000001.SH,2020/7/30 9:30,3299.571,3299.571,3299.571,3299.571,2997411,4328391126.0,0.25623355811880244
936,000001.SH,2020/7/29 15:00,3285.315,3294.552,3294.552,3282.906,46575200,61998320007.0,-0.15211068347975473
937,000001.SH,2020/7/29 14:30,3276.6020000000003,3284.913,3286.507,3273.0690000000004,29874968,40463943303.0,-0.29257392203856925
938,000001.SH,2020/7/29 14:00,3272.8909999999996,3277.031,3277.9440000000004,3270.184,25564716,38541398485.0,-0.23994547191965393
939,000001.SH,2020/7/29 13:30,3261.758,3272.822,3275.8459999999995,3259.6929999999998,25627194,37270302208.0,-0.12843943191260115
940,000001.SH,2020/7/29 11:30,3267.313,3261.758,3279.5009999999997,3260.25,27316124,40174162232.0,-0.3380568817980417
941,000001.SH,2020/7/29 11:00,3264.888,3267.8740000000003,3277.042,3263.847,40113974,56192972327.0,0.18750624663143128
942,000001.SH,2020/7/29 10:30,3239.591,3265.397,3267.32,3239.591,50322437,69608331653.0,-0.07579851609946761
943,000001.SH,2020/7/29 10:00,3219.4770000000003,3238.585,3239.8179999999998,3210.222,76759713,105475000000.0,-0.8210946479095772
944,000001.SH,2020/7/29 9:30,3221.988,3221.988,3221.988,3221.988,2769736,3369792570.0,-0.5124768996336426
945,000001.SH,2020/7/28 15:00,3212.0959999999995,3227.96,3228.7940000000003,3208.571,34051674,46030667581.0,0.1853514041641436
946,000001.SH,2020/7/28 14:30,3215.6690000000003,3211.926,3220.672,3210.9179999999997,20796545,27959279183.0,-0.49672238813368524
947,000001.SH,2020/7/28 14:00,3217.778,3215.6929999999998,3218.425,3209.322,24888170,33198768218.0,0.11728165592855581
948,000001.SH,2020/7/28 13:30,3224.467,3217.337,3228.885,3215.617,24010098,32234874862.0,0.05112428331934152
949,000001.SH,2020/7/28 11:30,3240.2670000000003,3224.467,3240.3,3219.613,25008811,32069802788.0,0.22161184855674457
950,000001.SH,2020/7/28 11:00,3242.613,3239.849,3245.296,3232.469,31237771,41786459257.0,0.4770400813529821
951,000001.SH,2020/7/28 10:30,3228.373,3242.17,3242.702,3219.067,40566054,56196634265.0,0.07163914120688689
952,000001.SH,2020/7/28 10:00,3226.3520000000003,3227.995,3236.559,3221.1009999999997,86035903,116931000000.0,-0.4372071791423702
953,000001.SH,2020/7/28 9:30,3226.132,3226.132,3226.132,3226.132,2782835,3466090682.0,-0.05771384404250407
954,000001.SH,2020/7/27 15:00,3200.599,3205.2259999999997,3205.535,3186.118,34912521,45578718036.0,-0.6480206017608828
955,000001.SH,2020/7/27 14:30,3206.775,3200.545,3208.3559999999998,3195.1079999999997,22812295,29525659366.0,-0.14604274394378386
956,000001.SH,2020/7/27 14:00,3194.212,3207.1220000000003,3209.5820000000003,3193.7659999999996,24786663,32083447129.0,0.20549625141968714
957,000001.SH,2020/7/27 13:30,3199.67,3194.127,3199.67,3175.0209999999997,31764559,41728852947.0,-0.40519194467813646
958,000001.SH,2020/7/27 11:30,3208.737,3199.67,3212.583,3193.673,22921201,30408417536.0,0.17353724507510565
959,000001.SH,2020/7/27 11:00,3193.0890000000004,3208.711,3213.0690000000004,3190.302,27958011,38564262456.0,0.28256038904011077
960,000001.SH,2020/7/27 10:30,3207.113,3194.085,3212.387,3194.085,38435016,53750216305.0,-0.4558216679532607
961,000001.SH,2020/7/27 10:00,3213.651,3207.7470000000003,3221.8940000000002,3187.597,92735470,126558000000.0,0.427728128712926
962,000001.SH,2020/7/27 9:30,3210.386,3210.386,3210.386,3210.386,2993285,4034160389.0,0.08226958048747825
963,000001.SH,2020/7/24 15:00,3215.572,3196.768,3224.8320000000003,3196.768,49909970,68240648186.0,-0.4241857521182792
964,000001.SH,2020/7/24 14:30,3209.575,3214.7270000000003,3214.7270000000003,3184.9640000000004,57288529,72051597125.0,0.5617861540155646
965,000001.SH,2020/7/24 14:00,3230.7090000000003,3210.238,3238.344,3210.1420000000003,42638350,55269092959.0,-0.13963860694859895
966,000001.SH,2020/7/24 13:30,3250.365,3230.821,3250.3740000000003,3216.887,60705719,80420137972.0,0.6411674150016318
967,000001.SH,2020/7/24 11:30,3289.632,3250.365,3289.966,3250.048,40788130,57264523135.0,0.6049236401521431
968,000001.SH,2020/7/24 11:00,3288.0240000000003,3289.987,3291.78,3279.408,34410582,48363877697.0,1.21900155828654
969,000001.SH,2020/7/24 10:30,3300.145,3287.157,3303.8140000000003,3282.634,45435803,64628224469.0,-0.0860185769730983
970,000001.SH,2020/7/24 10:00,3310.179,3300.0820000000003,3319.1259999999997,3292.5690000000004,92450297,133618000000.0,0.39319691757954306
971,000001.SH,2020/7/24 9:30,3310.6440000000002,3310.6440000000002,3310.6440000000002,3310.6440000000002,3426646,4455978763.0,0.3200526532370983
972,000001.SH,2020/7/23 15:00,3323.3790000000004,3325.11,3325.903,3312.8390000000004,42973634,59054739806.0,0.4369542602587259
973,000001.SH,2020/7/23 14:30,3313.717,3323.14,3326.095,3313.005,33332995,45299956100.0,-0.05924616027741201
974,000001.SH,2020/7/23 14:00,3309.92,3313.4959999999996,3313.6409999999996,3295.748,27993810,39872916241.0,-0.29020745439554857
975,000001.SH,2020/7/23 13:30,3293.542,3309.528,3310.3190000000004,3288.723,29888683,45882452580.0,-0.11975267210221009
976,000001.SH,2020/7/23 11:30,3260.739,3293.542,3293.887,3257.8259999999996,31544602,42925858824.0,-0.4830296042215046
977,000001.SH,2020/7/23 11:00,3283.437,3261.066,3296.132,3261.066,50173745,63733092604.0,-0.9860508838205224
978,000001.SH,2020/7/23 10:30,3323.4179999999997,3283.022,3323.4179999999997,3270.8070000000002,88255960,109493000000.0,0.6732767751404029
979,000001.SH,2020/7/23 10:00,3306.031,3323.4629999999997,3336.3,3302.723,97038229,134844000000.0,1.231822388031509
980,000001.SH,2020/7/23 9:30,3306.1479999999997,3306.1479999999997,3306.1479999999997,3306.1479999999997,5840841,5781336443.0,-0.5209927115180779
981,000001.SH,2020/7/22 15:00,3347.7470000000003,3333.164,3349.219,3321.005,5545996900,73694722757.0,0.8171443020699779
982,000001.SH,2020/7/22 14:30,3343.6259999999997,3347.923,3354.8520000000003,3341.0170000000003,2861230600,38753238676.0,0.4427924938586748
983,000001.SH,2020/7/22 14:00,3353.1259999999997,3344.1659999999997,3353.1259999999997,3338.8759999999997,3385889500,46272026586.0,-0.11221882940557659
984,000001.SH,2020/7/22 13:30,3360.78,3354.105,3364.0229999999997,3353.6690000000003,3311928000,46642080520.0,0.29720414596644745
985,000001.SH,2020/7/22 11:30,3381.599,3360.78,3381.599,3360.78,3596526100,50212179009.0,0.1990098699951308
986,000001.SH,2020/7/22 11:00,3356.986,3381.9759999999997,3381.9759999999997,3347.532,5322524200,72199646184.0,0.6306869238688476
987,000001.SH,2020/7/22 10:30,3335.2470000000003,3356.985,3357.087,3333.8379999999997,5816597100,79236403023.0,-0.7389466986164164
988,000001.SH,2020/7/22 10:00,3315.1420000000003,3335.408,3335.408,3311.7859999999996,9092534900,128696000000.0,-0.6427493718321716
989,000001.SH,2020/7/22 9:30,3315.1820000000002,3315.1820000000002,3315.1820000000002,3315.1820000000002,400306200,4870985633.0,-0.6064025750372866
990,000001.SH,2020/7/21 15:00,3315.975,3320.895,3324.98,3315.975,4041401900,53993348768.0,0.17232839705330621
991,000001.SH,2020/7/21 14:30,3317.099,3316.2270000000003,3318.466,3307.1809999999996,2692721400,36413937219.0,-0.14056451649328466
992,000001.SH,2020/7/21 14:00,3305.2929999999997,3317.258,3321.8720000000003,3304.8,2321082500,34311676129.0,0.03108954845369434
993,000001.SH,2020/7/21 13:30,3316.56,3305.2090000000003,3320.316,3304.283,2518092500,35264366548.0,-0.3632216728394211
994,000001.SH,2020/7/21 11:30,3309.868,3316.532,3318.2,3300.572,2652879900,35351004386.0,0.3425804540650792
995,000001.SH,2020/7/21 11:00,3321.728,3309.597,3325.967,3304.615,4047346400,52313788696.0,-0.20910396763848338
996,000001.SH,2020/7/21 10:30,3324.4309999999996,3321.6079999999997,3336.542,3319.3920000000003,5241047300,72066933589.0,0.3629142762698755
997,000001.SH,2020/7/21 10:00,3330.5690000000004,3324.4509999999996,3336.403,3316.381,11919113600,162546000000.0,0.08559107516599934
998,000001.SH,2020/7/21 9:30,3330.547,3330.547,3330.547,3330.547,491517400,6601398542.0,0.1833686223680379
999,000001.SH,2020/7/20 15:00,3299.72,3314.1490000000003,3314.1490000000003,3299.547,5220827700,62832072203.0,-0.49235155666620783
1000,000001.SH,2020/7/20 14:30,3288.22,3298.96,3301.255,3286.0290000000005,3270819800,41291027749.0,-0.45830769829601214
1001,000001.SH,2020/7/20 14:00,3300.9440000000004,3288.0840000000003,3301.08,3287.091,3100496400,39573315757.0,-0.3296796566190481
1002,000001.SH,2020/7/20 13:30,3298.4990000000003,3300.7740000000003,3307.853,3292.0879999999997,4548406500,57094234982.0,0.38593904535285756
1003,000001.SH,2020/7/20 11:30,3287.76,3298.472,3298.472,3276.677,3909458700,51028056246.0,-0.06974121827183971
1004,000001.SH,2020/7/20 11:00,3255.1220000000003,3287.486,3287.498,3250.695,4685150700,57099874358.0,-0.3330633093141409
1005,000001.SH,2020/7/20 10:30,3224.7859999999996,3255.28,3261.7009999999996,3220.684,5920593500,73499068910.0,-0.9796543620261706
1006,000001.SH,2020/7/20 10:00,3245.534,3225.527,3256.1940000000004,3225.527,10821981100,156162000000.0,-0.9139920375513061
1007,000001.SH,2020/7/20 9:30,3243.9109999999996,3243.9109999999996,3243.9109999999996,3243.9109999999996,377796200,5465974718.0,0.5699533750608679
1008,000001.SH,2020/7/17 15:00,3217.91,3214.1290000000004,3222.9759999999997,3203.724,3785702900,51643378295.0,-0.9180893063958674
1009,000001.SH,2020/7/17 14:30,3202.765,3217.204,3222.1240000000003,3198.278,2629196100,35357297482.0,0.0956713311755632
1010,000001.SH,2020/7/17 14:00,3190.5359999999996,3201.607,3202.989,3181.275,2889528200,37046054530.0,-0.48479984483421645
1011,000001.SH,2020/7/17 13:30,3193.816,3190.506,3215.3979999999997,3186.8459999999995,3669796800,48293084380.0,-0.3467321254607487
1012,000001.SH,2020/7/17 11:30,3234.5959999999995,3193.691,3234.975,3193.3309999999997,3572334900,48177655035.0,0.09982742549300787
1013,000001.SH,2020/7/17 11:00,3246.7,3234.4109999999996,3252.7790000000005,3229.8920000000003,3357610500,48293093555.0,1.2750137693345975
1014,000001.SH,2020/7/17 10:30,3220.672,3246.0609999999997,3247.145,3218.449,4500306900,63451472044.0,0.3601892276522709
1015,000001.SH,2020/7/17 10:00,3220.455,3220.79,3235.315,3194.808,11214817600,149459000000.0,-0.778512788268604
1016,000001.SH,2020/7/17 9:30,3214.402,3214.402,3214.402,3214.402,345947400,4815305361.0,-0.19833643298693548
1017,000001.SH,2020/7/16 15:00,3249.0209999999997,3210.099,3249.0209999999997,3209.763,7898103800,96635794168.0,-0.13386626812700725
1018,000001.SH,2020/7/16 14:30,3278.975,3248.6609999999996,3288.89,3237.152,5596394900,69205917283.0,1.2012713626588911
1019,000001.SH,2020/7/16 14:00,3268.866,3278.2509999999997,3290.3759999999997,3257.053,5534866800,70271569431.0,0.9108368032244716
1020,000001.SH,2020/7/16 13:30,3314.028,3270.289,3314.552,3270.289,4401141200,60274272000.0,-0.2428734102422156
1021,000001.SH,2020/7/16 11:30,3328.8540000000003,3314.028,3331.8779999999997,3299.204,3194284100,45664730653.0,1.3374658936870587
1022,000001.SH,2020/7/16 11:00,3314.8920000000003,3329.348,3335.903,3311.329,3723720500,54998010553.0,0.4622773253575457
1023,000001.SH,2020/7/16 10:30,3349.781,3313.572,3360.2990000000004,3310.241,6534606600,94870036724.0,-0.473846530912354
1024,000001.SH,2020/7/16 10:00,3356.115,3349.2490000000003,3373.532,3338.3070000000002,11753573600,177504000000.0,1.0766930671794708
1025,000001.SH,2020/7/16 9:30,3356.3590000000004,3356.3590000000004,3356.3590000000004,3356.3590000000004,424620800,10044436561.0,0.21228639614433348
1026,000001.SH,2020/7/15 15:00,3389.679,3361.304,3396.2859999999996,3358.232,6601866200,92073564244.0,0.14733227285876477
1027,000001.SH,2020/7/15 14:30,3407.5570000000002,3389.1440000000002,3407.5570000000002,3388.6079999999997,3626942100,51243350017.0,0.828249988694868
1028,000001.SH,2020/7/15 14:00,3387.3059999999996,3407.5290000000005,3412.5759999999996,3384.7309999999998,4091509200,55071188858.0,0.5424673604898529
1029,000001.SH,2020/7/15 13:30,3367.2129999999997,3387.156,3394.3709999999996,3363.8909999999996,3816453900,54190340168.0,-0.5978819255830398
1030,000001.SH,2020/7/15 11:30,3373.853,3367.211,3374.526,3345.7490000000003,4832239800,59218421396.0,-0.5888420846279346
1031,000001.SH,2020/7/15 11:00,3393.007,3374.0690000000004,3393.007,3367.075,6091199900,78129581934.0,0.2036700402796448
1032,000001.SH,2020/7/15 10:30,3416.777,3394.1079999999997,3417.137,3388.458,7017751500,95270930760.0,0.5939119798676109
1033,000001.SH,2020/7/15 10:00,3423.228,3416.4970000000003,3432.4509999999996,3387.73,12704430900,183451000000.0,0.6596431227291701
1034,000001.SH,2020/7/15 9:30,3422.078,3422.078,3422.078,3422.078,420660700,6078725847.0,0.163354453406506
1035,000001.SH,2020/7/14 15:00,3409.74,3414.619,3419.534,3409.1929999999998,5940504100,78773780150.0,-0.21796697795900133
1036,000001.SH,2020/7/14 14:30,3378.342,3409.417,3409.801,3374.268,4219354100,56684739416.0,-0.15234496147301427
1037,000001.SH,2020/7/14 14:00,3393.511,3378.9109999999996,3398.0679999999998,3366.1020000000003,5668157600,71773293878.0,-0.8947570801694341
1038,000001.SH,2020/7/14 13:30,3405.295,3393.478,3413.328,3388.191,4529161900,59813075223.0,0.4311152320969822
1039,000001.SH,2020/7/14 11:30,3413.071,3405.035,3428.395,3404.1940000000004,3853208000,52174559395.0,0.3405650486020475
1040,000001.SH,2020/7/14 11:00,3415.842,3412.515,3420.2659999999996,3390.46,6330897600,82076097594.0,0.2196746876316989
1041,000001.SH,2020/7/14 10:30,3444.784,3416.053,3446.7709999999997,3412.062,8542347200,110111000000.0,0.10367719995370017
1042,000001.SH,2020/7/14 10:00,3433.66,3444.495,3451.085,3418.5820000000003,14670355900,189052000000.0,0.8325983232695748
1043,000001.SH,2020/7/14 9:30,3435.0240000000003,3435.0240000000003,3435.0240000000003,3435.0240000000003,567162800,6868598351.0,-0.2749604804187421
1044,000001.SH,2020/7/13 15:00,3428.12,3443.2859999999996,3443.2859999999996,3427.908,6302381800,83319629688.0,0.2405223369618163
1045,000001.SH,2020/7/13 14:30,3446.21,3428.4,3449.3979999999997,3424.6459999999997,5086869500,65049576767.0,-0.43231959238934886
1046,000001.SH,2020/7/13 14:00,3447.264,3445.547,3458.7909999999997,3442.605,5625483900,73297569967.0,0.5001458406253626
1047,000001.SH,2020/7/13 13:30,3426.2070000000003,3446.298,3450.867,3426.2070000000003,6494935500,81686536512.0,0.02179624889748272
1048,000001.SH,2020/7/13 11:30,3408.197,3426.215,3426.215,3408.197,4662618000,54806827079.0,-0.5827412487254332
1049,000001.SH,2020/7/13 11:00,3402.198,3407.986,3413.028,3401.3590000000004,5034266900,66180464602.0,-0.5320448366491966
1050,000001.SH,2020/7/13 10:30,3382.798,3401.296,3406.375,3377.711,7367750400,94521583097.0,-0.19630362331300816
1051,000001.SH,2020/7/13 10:00,3379.67,3383.308,3404.5409999999997,3369.5890000000004,14516033900,190225000000.0,-0.5288572355948976
1052,000001.SH,2020/7/13 9:30,3379.387,3379.387,3379.387,3379.387,710347600,8309960072.0,-0.11589249338221118
1053,000001.SH,2020/7/10 15:00,3397.9040000000005,3383.322,3398.173,3372.507,8077942100,98348522761.0,0.11644123623603764
1054,000001.SH,2020/7/10 14:30,3406.2690000000002,3398.0,3414.994,3396.313,4144965700,52653237369.0,0.4338339655521964
1055,000001.SH,2020/7/10 14:00,3404.505,3405.885,3409.893,3394.8179999999998,4399638600,54783098660.0,0.23204826368452675
1056,000001.SH,2020/7/10 13:30,3414.2140000000004,3404.402,3414.347,3403.704,4481302200,57215147725.0,-0.04354228049391493
1057,000001.SH,2020/7/10 11:30,3413.1259999999997,3413.903,3424.3990000000003,3412.887,3685926300,47662447965.0,0.2790798501469494
1058,000001.SH,2020/7/10 11:00,3411.579,3413.093,3415.157,3390.157,7136863400,87241838233.0,-0.023726508925413097
1059,000001.SH,2020/7/10 10:30,3431.2290000000003,3412.203,3432.928,3412.02,8152649300,101934000000.0,-0.026076054769086945
1060,000001.SH,2020/7/10 10:00,3417.2740000000003,3431.103,3432.995,3404.1040000000003,14815369900,194280000000.0,0.5538943609158098
1061,000001.SH,2020/7/10 9:30,3418.935,3418.935,3418.935,3418.935,717343600,9079473941.0,-0.3546381440603829
1062,000001.SH,2020/7/9 15:00,3426.336,3450.594,3450.594,3419.69,7497846600,91661473779.0,0.9259901109556077
1063,000001.SH,2020/7/9 14:30,3441.9109999999996,3426.1209999999996,3450.277,3426.1209999999996,6012342600,63782793385.0,-0.7092402061790061
1064,000001.SH,2020/7/9 14:00,3456.072,3441.836,3456.449,3433.204,5775451400,68687738004.0,0.4586819905076367
1065,000001.SH,2020/7/9 13:30,3438.6079999999997,3455.6279999999997,3456.972,3436.821,6600805400,80201412293.0,0.40071636184873183
1066,000001.SH,2020/7/9 11:30,3420.067,3438.847,3438.847,3418.381,3971515200,50678795315.0,-0.4856136135023647
1067,000001.SH,2020/7/9 11:00,3407.86,3419.895,3420.454,3396.8059999999996,5751359000,72695014660.0,-0.5511149521918313
1068,000001.SH,2020/7/9 10:30,3420.153,3408.215,3429.737,3398.949,9237579300,113615000000.0,-0.3415309534357001
1069,000001.SH,2020/7/9 10:00,3401.9179999999997,3420.558,3435.6259999999997,3394.282,16350350800,200018000000.0,0.3621543828660999
1070,000001.SH,2020/7/9 9:30,3403.4829999999997,3403.4829999999997,3403.4829999999997,3403.4829999999997,802932000,10067236603.0,-0.4991875594566814
1071,000001.SH,2020/7/8 15:00,3410.127,3403.44,3421.255,3399.938,8458050600,97019139198.0,-0.001263411628607086
1072,000001.SH,2020/7/8 14:30,3376.051,3409.4309999999996,3409.4309999999996,3376.051,5947871100,70914981088.0,0.1760277836541714
1073,000001.SH,2020/7/8 14:00,3362.256,3376.2670000000003,3380.546,3358.38,4845942000,61289505675.0,-0.9727136287550419
1074,000001.SH,2020/7/8 13:30,3370.228,3362.44,3380.866,3361.3509999999997,4924686900,59470747788.0,-0.4095351463613578
1075,000001.SH,2020/7/8 11:30,3368.482,3370.228,3379.2929999999997,3365.114,4860221600,54446383976.0,0.2316175158515843
1076,000001.SH,2020/7/8 11:00,3338.579,3368.545,3369.329,3338.3579999999997,6846048800,65684921726.0,-0.049937274273431725
1077,000001.SH,2020/7/8 10:30,3339.768,3339.0879999999997,3351.849,3327.965,7392874600,92785445587.0,-0.8744725096443816
1078,000001.SH,2020/7/8 10:00,3337.8109999999997,3340.76,3372.861,3337.1929999999998,14546689600,185620000000.0,0.050073553018083986
1079,000001.SH,2020/7/8 9:30,3337.552,3337.552,3337.552,3337.552,885783300,9576218026.0,-0.0960260539517979
1080,000001.SH,2020/7/7 15:00,3370.638,3345.337,3378.046,3345.337,7372548900,89734932045.0,0.23325479273431107
1081,000001.SH,2020/7/7 14:30,3382.466,3370.6659999999997,3383.7870000000003,3358.095,5637580500,70136455045.0,0.7571434507196053
1082,000001.SH,2020/7/7 14:00,3382.3959999999997,3382.994,3389.203,3376.671,4755795700,59982903409.0,0.36574374322464553
1083,000001.SH,2020/7/7 13:30,3376.79,3382.744,3402.367,3376.79,5269102900,68456852747.0,-0.007389903736157971
1084,000001.SH,2020/7/7 11:30,3363.6690000000003,3376.6,3380.366,3363.6690000000003,4128143000,52729357834.0,-0.1816276963317423
1085,000001.SH,2020/7/7 11:00,3355.508,3363.55,3363.55,3345.545,5737160700,70366313196.0,-0.3864834448853796
1086,000001.SH,2020/7/7 10:30,3365.025,3356.204,3386.863,3356.077,8524738300,105952000000.0,-0.21840020216735306
1087,000001.SH,2020/7/7 10:00,3385.243,3364.31,3406.5679999999998,3336.546,23017888900,262086000000.0,0.24152286333011244
1088,000001.SH,2020/7/7 9:30,3380.954,3380.954,3380.954,3380.954,1341057000,14193951790.0,0.49472254340415217
1089,000001.SH,2020/7/6 15:00,3316.1859999999997,3332.881,3337.272,3315.869,7380913700,78576342233.0,-1.4218767838900002
1090,000001.SH,2020/7/6 14:30,3313.969,3316.098,3325.627,3313.51,5288456900,56592712445.0,-0.5035583328657669
1091,000001.SH,2020/7/6 14:00,3288.8779999999997,3314.591,3318.813,3288.796,5648499900,61647876776.0,-0.04544497780222605
1092,000001.SH,2020/7/6 13:30,3286.5959999999995,3289.6279999999997,3314.8379999999997,3286.5959999999995,8697653600,93234287471.0,-0.753124593652737
1093,000001.SH,2020/7/6 11:30,3270.156,3286.688,3286.688,3267.282,5203843900,57302624900.0,-0.08937180738975958
1094,000001.SH,2020/7/6 11:00,3249.637,3270.5190000000002,3270.813,3244.627,5278752000,64756054639.0,-0.491954210439198
1095,000001.SH,2020/7/6 10:30,3245.49,3250.216,3260.908,3241.677,7568031800,91250419517.0,-0.6207883213642953
1096,000001.SH,2020/7/6 10:00,3190.816,3245.562,3263.369,3190.816,18512241000,211260000000.0,-0.14319048334018405
1097,000001.SH,2020/7/6 9:30,3187.8390000000004,3187.8390000000004,3187.8390000000004,3187.8390000000004,809497800,9533087979.0,-1.7785209464493208
1098,000001.SH,2020/7/3 15:00,3140.058,3152.813,3152.813,3139.375,5796294100,66289965716.0,-1.0987380479378128
1099,000001.SH,2020/7/3 14:30,3129.268,3139.954,3140.7129999999997,3122.8059999999996,3408494200,39673195741.0,-0.40785799855557314
1100,000001.SH,2020/7/3 14:00,3125.7329999999997,3129.502,3132.567,3124.4309999999996,3522532600,41441047039.0,-0.3328711184940998
1101,000001.SH,2020/7/3 13:30,3122.5609999999997,3125.7659999999996,3126.212,3115.426,2987720900,37087170027.0,-0.11938001637322268
1102,000001.SH,2020/7/3 11:30,3112.722,3122.5609999999997,3124.5240000000003,3112.722,3180799700,38095990701.0,-0.10253486665348358
1103,000001.SH,2020/7/3 11:00,3122.6420000000003,3113.065,3131.258,3111.9240000000004,4972306800,57528092917.0,-0.30410935126646493
1104,000001.SH,2020/7/3 10:30,3132.2290000000003,3123.2870000000003,3137.137,3122.961,7645257100,86726053655.0,0.3283580651223218
1105,000001.SH,2020/7/3 10:00,3104.7340000000004,3132.362,3135.36,3104.7340000000004,13860464900,162642000000.0,0.290559272971066
1106,000001.SH,2020/7/3 9:30,3103.995,3103.995,3103.995,3103.995,505514800,6005828701.0,-0.9056105264972627
1107,000001.SH,2020/7/2 15:00,3087.223,3090.5690000000004,3092.4429999999998,3086.272,5779990200,66455893385.0,-0.43253935653889514
1108,000001.SH,2020/7/2 14:30,3071.1420000000003,3087.0440000000003,3087.493,3070.244,4111440200,48500575761.0,-0.11405666723506547
1109,000001.SH,2020/7/2 14:00,3074.583,3070.9509999999996,3074.583,3064.678,3553827000,44678704783.0,-0.5213077623772371
1110,000001.SH,2020/7/2 13:30,3061.1040000000003,3074.6659999999997,3076.304,3061.1040000000003,5528746000,62846541891.0,0.12097229815780669
1111,000001.SH,2020/7/2 11:30,3047.83,3061.012,3061.073,3047.83,3482454100,41058512074.0,-0.4440807554381368
1112,000001.SH,2020/7/2 11:00,3044.823,3048.14,3052.147,3042.739,3541840500,42584570765.0,-0.4205145226480751
1113,000001.SH,2020/7/2 10:30,3040.672,3045.035,3049.8790000000004,3040.11,4313481900,55903489905.0,-0.10186539988320806
