,date,0,1,2,3,4,5
289,2018-03-13,0.00015841883,0.00063805823,22.101034,52.937733,-3.9890184e-09,0.0772878
290,2018-03-14,5.409403e-05,0.0030281162,14.425891,65.90359,1.966793e-06,0.12891544
291,2018-03-15,0.0002503452,0.0036773928,10.852578,56.42382,6.149189e-05,0.17690058
292,2018-03-16,0.00011093381,0.0036168387,13.486108,72.30159,2.680732e-06,0.06278365
293,2018-03-19,0.00031099937,0.0014879057,12.675557,51.08998,1.9277587e-07,0.11597414
294,2018-03-20,4.230218e-05,0.00063856633,20.962559,69.42799,4.1607743e-07,0.07487261
295,2018-03-21,1.8947076e-05,0.0004613192,25.599213,74.438225,2.135513e-08,0.09118156
296,2018-03-22,0.0001277281,0.0043796,9.343576,80.609726,7.2634743e-06,0.11580327
297,2018-03-23,0.00015177946,0.00018082515,10.131407,76.866745,3.6443677e-07,0.14230628
298,2018-03-26,0.00027069682,0.0036597936,9.39025,65.3142,9.140817e-06,0.1417786
299,2018-03-27,8.2212655e-06,0.0023778882,16.804173,56.736595,8.565451e-07,0.11295352
300,2018-03-28,2.4553716e-05,0.0015666281,27.698845,52.023174,5.9672416e-08,0.046876922
301,2018-03-29,8.578998e-05,0.0019187938,22.456207,53.51052,1.1108901e-07,0.1041266
302,2018-03-30,4.4154754e-06,0.017532274,11.748844,24.781832,1.409829e-06,0.17118339
303,2018-04-02,0.00013549077,0.002670249,14.2240925,60.631226,1.2157752e-06,0.117490545
304,2018-04-03,4.279468e-05,0.0031318588,13.947936,80.88208,1.8309916e-07,0.120657824
305,2018-04-04,0.00074169727,0.0022031092,6.543022,50.3915,5.71998e-06,0.15085965
306,2018-04-09,0.00010307421,0.00031916937,25.36976,62.534504,4.4624066e-08,0.065622285
307,2018-04-10,5.6789315e-05,0.0012520003,12.450175,35.11714,2.2554852e-07,0.05839331
308,2018-04-11,2.120587e-05,0.0008749295,41.327473,59.84707,-2.3760169e-08,0.052143365
309,2018-04-12,4.2928088e-05,0.0030607644,19.236889,105.69278,3.219108e-07,0.14874908
310,2018-04-13,3.0224846e-05,0.0030918473,19.024614,44.92925,2.846324e-06,0.120080434
311,2018-04-16,5.1730272e-05,0.0006254724,21.831415,53.136074,1.3099511e-06,0.09441727
312,2018-04-17,0.00020215388,0.00024092179,14.408484,77.26245,4.7326168e-07,0.14565738
313,2018-04-18,0.00017799098,0.0007231291,25.578587,41.913944,9.120873e-07,0.08246875
314,2018-04-19,8.244825e-05,0.00042869194,38.77747,54.31776,6.1080186e-08,0.06846042
315,2018-04-20,2.6335916e-05,0.00023829644,34.152485,62.349056,-1.16873835e-08,0.06404129
316,2018-04-23,6.6677385e-05,0.0012890851,19.387186,34.91825,1.4454114e-06,0.11187198
317,2018-04-24,5.8525984e-05,0.0007334147,19.233648,88.58625,2.2196248e-06,0.24447097
318,2018-04-25,4.4328262e-05,0.00070016895,23.141005,69.634636,5.6589107e-07,0.13469815
319,2018-04-26,9.88831e-06,0.002266986,26.529224,56.127937,1.985112e-06,0.059819512
320,2018-04-27,4.643385e-06,0.00058654696,36.93556,50.3866,2.8424937e-08,0.0487664
321,2018-05-02,8.928485e-05,0.0038896939,9.591874,38.504566,2.0992307e-05,0.14967193
322,2018-05-03,6.0423205e-05,0.00055000244,34.427425,63.838886,-1.9496946e-07,0.10458953
323,2018-05-04,0.0003360184,0.00613559,7.05659,59.625984,0.00013476882,0.24673317
324,2018-05-07,0.00010776429,0.0020097524,12.697594,55.597954,6.924138e-06,0.19059639
325,2018-05-08,4.8944567e-06,0.0006785581,31.928345,50.274734,3.1865106e-08,0.0952161
326,2018-05-09,4.2001502e-05,0.00060097326,31.487484,71.19018,4.7239294e-07,0.118544035
327,2018-05-10,2.8827053e-05,0.0014542305,29.037342,50.628075,3.2564083e-07,0.18333018
328,2018-05-11,0.00018727103,0.0037840437,16.367214,50.75713,7.1434006e-06,0.14913978
329,2018-05-14,0.00025018235,0.0010249118,16.220531,62.831974,1.4844123e-06,0.16829139
330,2018-05-15,0.00057119905,0.003779293,18.107658,27.176315,6.654773e-06,0.09378156
331,2018-05-16,0.00016529943,0.0009195735,28.50883,55.602757,2.4986796e-06,0.08421649
332,2018-05-17,0.00042071202,0.003115256,17.413765,49.64955,6.590837e-06,0.09943421
333,2018-05-18,3.891382e-05,0.0010557676,17.25771,50.38991,6.2662315e-07,0.080521055
334,2018-05-21,0.00024680846,0.0034948487,19.257587,45.520565,2.110505e-06,0.1592785
335,2018-05-22,0.00030839388,0.0040413924,15.154064,76.10102,8.375337e-06,0.07078937
336,2018-05-23,5.6549386e-05,0.0015671408,15.792385,48.516407,8.9022086e-07,0.14702404
337,2018-05-24,0.00027423352,0.00036536012,15.413811,49.682114,9.77116e-08,0.08373617
338,2018-05-25,5.5784963e-05,0.00062886975,27.680325,52.747295,6.1480176e-07,0.0597277
339,2018-05-28,0.000116803116,0.0018902912,29.977077,66.27613,5.280364e-07,0.08837889
340,2018-05-29,1.1143532e-05,0.00021844346,44.181408,64.41648,6.6454153e-09,0.0688721
341,2018-05-30,0.00012205132,0.0035120782,17.328936,57.84511,7.1793834e-06,0.0980306
342,2018-05-31,5.085012e-05,0.00082771335,38.886883,76.52083,9.953714e-08,0.1380117
343,2018-06-01,0.0003641126,0.0013945836,17.224482,44.69584,1.3755919e-06,0.06965888
344,2018-06-04,0.00019457779,0.0029179808,13.500355,78.580345,7.52769e-06,0.10359419
345,2018-06-05,0.00019369557,0.0020237844,13.108797,65.03637,-2.088268e-06,0.16212381
346,2018-06-06,0.00039246847,0.0024669697,10.848369,66.33551,3.782029e-06,0.09441749
347,2018-06-07,5.8085567e-05,0.0019667991,25.926397,74.739426,1.0826167e-06,0.110147305
348,2018-06-08,0.00035632937,0.0052867653,15.351824,57.05799,1.5126374e-06,0.13751686
349,2018-06-11,9.6942545e-05,0.0023376367,15.911601,58.626225,8.9829547e-07,0.10006357
350,2018-06-12,6.523254e-05,0.0005755197,22.630722,79.79317,2.2360497e-08,0.092961974
351,2018-06-13,3.3326873e-05,0.0019583835,22.79386,51.769913,6.5836065e-07,0.107369564
352,2018-06-14,0.00012424546,0.0028712153,9.06695,44.59261,3.8624457e-06,0.11170203
353,2018-06-15,3.789117e-05,0.00017376895,35.06243,58.20856,-1.175823e-09,0.0411661
354,2018-06-19,3.1596654e-05,0.0003148917,19.558764,50.359337,3.1226205e-06,0.06287427
355,2018-06-20,0.00010854679,0.0013098554,16.30384,53.45959,2.526877e-05,0.12175443
356,2018-06-21,5.2240674e-05,0.0009182889,13.574116,82.32407,7.6980837e-07,0.11273857
357,2018-06-22,0.00026599693,0.0012648058,14.20692,64.664986,8.2168335e-06,0.07796814
358,2018-06-25,0.00026564897,0.0015273369,19.12806,58.49676,4.890303e-06,0.09930135
359,2018-06-26,8.880604e-05,0.004362027,11.346133,61.46958,8.717102e-06,0.12853439
360,2018-06-27,6.102271e-05,0.00052997516,26.31283,53.280464,7.662238e-08,0.076350704
361,2018-06-28,0.0002290546,0.003460839,12.3840275,46.196087,2.5109117e-05,0.13198751
362,2018-06-29,4.0782128e-05,0.00088241906,17.986624,54.113667,8.6420886e-07,0.1645223
363,2018-07-02,0.000528022,0.00079836673,14.513166,62.29864,2.1477451e-06,0.16870448
364,2018-07-03,7.574793e-05,0.00046528436,29.148561,59.317417,1.7907671e-07,0.05517737
365,2018-07-04,0.0001260978,0.0017040081,10.033251,68.056885,1.5407002e-06,0.07979134
366,2018-07-05,0.00027191706,0.0009188722,15.9052,42.212456,-3.002568e-06,0.12188041
367,2018-07-06,8.4236835e-06,0.00015619288,25.332123,73.58031,2.54841e-08,0.09482601
368,2018-07-09,0.00023015247,0.0014156651,19.624249,57.63723,1.7684999e-06,0.15737925
369,2018-07-10,3.582632e-05,0.0015889708,18.73719,63.132393,-1.4273768e-07,0.094890915
370,2018-07-11,1.9577024e-05,0.0029301709,17.216248,69.577705,9.289831e-06,0.15361978
371,2018-07-12,2.0660664e-05,0.0006342156,37.925026,59.582336,7.2408324e-07,0.07792053
372,2018-07-13,0.0005318515,0.0027914548,12.506702,52.091724,8.564162e-06,0.2311361
373,2018-07-16,3.4426335e-05,0.0014295223,33.884804,47.39525,3.640757e-08,0.06856598
374,2018-07-17,0.0002511356,0.0057356567,14.313191,44.356377,6.8923546e-06,0.29386193
375,2018-07-18,5.2724783e-05,0.00056854123,25.361403,86.13173,-1.5970116e-07,0.10075898
376,2018-07-19,0.00010503468,0.00067566417,21.337967,71.49001,9.605322e-07,0.085650496
377,2018-07-20,0.00015208485,0.0012745777,13.913087,50.219418,1.7702669e-05,0.18177405
378,2018-07-23,0.00014558717,0.0015203896,12.683721,42.25153,1.4767757e-06,0.17706229
379,2018-07-24,0.0010350319,0.0045179934,11.033968,37.96525,8.463034e-06,0.10833136
380,2018-07-25,0.00034234268,0.0057120593,12.809444,37.11742,2.876569e-06,0.120480746
381,2018-07-26,0.00014594289,0.0033156518,9.270796,46.222862,2.902419e-05,0.1943883
382,2018-07-27,5.6120287e-05,0.0020935799,14.640389,53.917046,1.2066037e-06,0.10952391
383,2018-07-30,5.391957e-05,0.000864154,19.132332,60.94857,1.4311667e-07,0.13660672
384,2018-07-31,0.000115479575,0.00019849418,37.64534,73.818634,2.8270279e-08,0.106664486
385,2018-08-01,1.7277855e-05,0.00014974002,28.331436,63.76958,-2.1771642e-07,0.11842651
386,2018-08-02,0.0002782529,0.01172842,7.81995,55.972176,-3.4385619e-06,0.20879804
387,2018-08-03,4.175476e-05,0.00026161858,21.466951,66.037224,1.7102866e-06,0.10776956
388,2018-08-06,0.00027871347,0.0041282396,13.552217,59.332756,4.4506883e-06,0.095394656
389,2018-08-07,0.0001428035,0.00086217467,13.98763,63.23507,1.0718169e-06,0.24755628
390,2018-08-08,5.6996756e-05,0.00029072145,31.531115,57.133686,6.0367466e-07,0.061231345
391,2018-08-09,0.00012423805,0.0009869561,19.862566,58.20328,8.823606e-07,0.123490565
392,2018-08-10,0.0001857769,0.00076137355,13.850471,52.086643,7.2754887e-07,0.06442366
393,2018-08-13,0.0002514882,0.0012565769,9.216932,53.06383,2.8090057e-07,0.15606372
394,2018-08-14,6.069347e-05,0.00053314486,24.449999,56.819324,1.3171111e-06,0.09186195
395,2018-08-15,4.769513e-05,0.00035557657,31.849443,64.98449,9.788104e-08,0.06691114
396,2018-08-16,0.00012660622,0.0002166572,24.699642,67.66026,2.8959403e-07,0.09196862
397,2018-08-17,8.7959e-05,0.00089150795,12.15552,77.17897,1.4455308e-07,0.19043955
398,2018-08-20,0.0001533143,0.0018561737,15.701347,62.476143,4.1935974e-07,0.1571961
399,2018-08-21,0.0001260076,0.001253587,25.31305,54.378582,2.3534672e-06,0.10563281
400,2018-08-22,0.00017218752,0.00155503,15.268431,75.26108,5.145202e-06,0.23798937
401,2018-08-23,0.0005743772,0.0066062734,11.104523,50.906082,2.4816323e-05,0.3102769
402,2018-08-24,4.272519e-06,9.119371e-05,37.647495,77.28906,2.4515705e-08,0.07657284
403,2018-08-27,2.4602243e-05,0.0037162928,19.600294,82.12537,4.058859e-07,0.2380653
404,2018-08-28,7.504795e-05,0.002537947,16.120092,82.10245,5.4154243e-06,0.24033736
405,2018-08-29,0.0001863627,0.0013072361,20.746058,111.32047,8.1087325e-07,0.2739078
406,2018-08-30,0.00033703045,0.0071011414,14.510495,43.69208,8.821589e-06,0.12388879
407,2018-08-31,9.828187e-05,0.00286218,16.178354,50.334312,1.1904386e-06,0.18929882
408,2018-09-03,0.0005562814,0.004635974,11.481934,66.52181,2.570032e-07,0.20291516
409,2018-09-04,6.446806e-05,0.00023787981,18.565859,89.46038,2.9908307e-07,0.09474877
410,2018-09-05,0.00010670539,0.00067170826,24.33433,78.87802,6.450444e-08,0.11007815
411,2018-09-06,0.00023736706,0.0053665065,12.032177,42.60345,-1.4823539e-06,0.2083365
412,2018-09-07,5.817721e-05,0.0014488007,19.832941,63.19783,-7.6290945e-08,0.09233994
413,2018-09-10,3.47858e-05,0.0016744994,14.467686,83.979935,1.2244661e-06,0.19797742
414,2018-09-11,1.9983068e-05,0.00037835984,22.35929,67.24103,2.3185336e-07,0.07074407
415,2018-09-12,0.00024220238,0.0012954732,17.504063,80.908226,2.853039e-07,0.13020737
416,2018-09-13,9.76256e-05,0.002077257,22.570267,52.206604,2.9829023e-06,0.13744572
417,2018-09-14,6.22447e-05,0.0033429929,23.099373,41.174038,2.175401e-07,0.10815837
418,2018-09-17,2.664137e-06,0.000528946,20.056635,77.4602,3.8563755e-08,0.075838625
419,2018-09-18,0.00018823086,0.0028838774,7.5415583,47.528328,4.329683e-06,0.10118219
420,2018-09-19,3.3114404e-05,0.001485386,13.157154,61.967785,1.2013757e-05,0.16000375
421,2018-09-20,0.00014939102,0.0015841711,15.973839,65.04256,3.4932677e-07,0.096296445
422,2018-09-21,4.8837854e-05,0.0027614834,12.594784,54.49303,-1.465683e-07,0.124407195
423,2018-09-25,0.00014826386,0.0037758416,11.061994,54.230515,8.662854e-06,0.16785453
424,2018-09-26,4.9344744e-05,0.00051286136,17.306913,88.375114,1.1493713e-07,0.12579803
425,2018-09-27,0.00015160517,0.0017643969,18.127737,49.748905,1.02323604e-07,0.113354534
426,2018-09-28,3.0303108e-05,0.00094765617,24.54032,64.8048,1.0180825e-06,0.06596007
427,2018-10-08,6.677631e-05,0.0007201246,17.301455,62.254257,-8.2426865e-09,0.11346669
428,2018-10-09,8.8504465e-05,0.0006804841,19.401005,45.13232,-2.4504777e-06,0.21536349
429,2018-10-10,0.0004644403,0.0023166372,18.625042,46.469196,5.153855e-06,0.14555997
430,2018-10-11,0.00014565224,0.00021854138,12.314359,39.00066,-6.571743e-08,0.0865142
431,2018-10-12,0.00014408084,0.00016373408,25.784916,57.89675,1.5592815e-07,0.10681718
432,2018-10-15,1.4206394e-05,0.00029786618,39.493748,63.899857,2.9155646e-07,0.070440285
433,2018-10-16,0.00040456463,0.0027431133,14.178204,56.162987,1.567034e-05,0.14162208
434,2018-10-17,2.4934287e-05,0.00080200814,20.053057,65.28803,1.10932675e-07,0.21631248
435,2018-10-18,0.0002753344,0.0012443708,17.403559,56.528107,8.946647e-07,0.11398021
436,2018-10-19,4.6770827e-05,0.0004977635,24.438683,60.64062,-1.2373339e-09,0.04401455
437,2018-10-22,5.999464e-05,0.0022016484,19.19856,50.756874,6.365139e-06,0.17998084
438,2018-10-23,2.6527956e-05,0.0007796015,27.932846,36.753746,7.4136274e-08,0.068141796
439,2018-10-24,6.472762e-05,0.0008557873,27.908247,67.23491,2.4427651e-08,0.09858102
440,2018-10-25,4.37405e-05,0.0014437251,19.49558,33.529552,6.85722e-06,0.13383503
441,2018-10-26,0.00020269823,0.00040948606,31.633522,55.124683,3.3423607e-08,0.06622451
442,2018-10-29,0.00029638715,0.0011526012,8.963708,56.040398,2.8238896e-06,0.1408717
443,2018-10-30,2.091854e-05,0.00055492943,33.34092,76.65727,4.996265e-07,0.12797078
444,2018-10-31,7.0487695e-05,0.0019544496,25.86763,52.16825,4.941625e-07,0.09943812
445,2018-11-01,0.0001145318,0.0003608631,27.789112,44.308533,3.288039e-07,0.05240456
446,2018-11-02,0.00018415105,0.0013069947,17.546862,62.658646,2.7799517e-06,0.24797212
447,2018-11-05,4.2235228e-05,0.0006370315,12.32765,50.243484,1.0946092e-06,0.16254678
448,2018-11-06,6.373742e-05,0.0027207758,19.633738,60.13742,1.079262e-06,0.085030384
449,2018-11-07,2.371011e-05,0.0010076856,16.500965,43.480087,-6.169803e-08,0.12891003
450,2018-11-08,7.5272554e-05,0.0011823993,26.574211,50.66906,1.16120944e-07,0.07244343
451,2018-11-09,9.57915e-05,0.001947279,31.070295,45.366837,6.3399125e-07,0.060057282
452,2018-11-12,3.4781082e-05,0.0017282862,17.798393,58.032627,5.2925632e-08,0.17518453
453,2018-11-13,0.0002416074,0.0064252308,9.738654,65.6953,3.9955823e-05,0.20374095
454,2018-11-14,0.00019229495,0.002335976,26.124466,38.844276,3.4662202e-07,0.090210035
455,2018-11-15,0.00020025083,0.0025943366,16.373785,40.133698,2.3312703e-06,0.12203465
456,2018-11-16,6.314698e-05,0.0027979736,23.854567,72.64276,2.9977247e-08,0.21988569
457,2018-11-19,0.0003698549,0.013489422,9.433454,30.276342,1.2238125e-05,0.1845382
458,2018-11-20,5.4321914e-05,0.002909381,15.095656,61.75742,1.03642606e-07,0.14070994
459,2018-11-21,0.0002179072,0.0034536617,16.648584,66.13191,8.4845885e-07,0.11672847
460,2018-11-22,8.18055e-05,0.0019880559,24.915457,64.7985,3.2173464e-08,0.15932608
461,2018-11-23,0.00018241702,0.0034864226,11.296736,42.837177,2.6961882e-08,0.098303124
462,2018-11-26,8.033411e-05,0.00037595586,21.135416,68.048004,2.845238e-08,0.056956366
463,2018-11-27,5.5766744e-05,0.0037744842,22.142466,67.74536,-1.2650764e-07,0.13629268
464,2018-11-28,5.0683157e-05,0.0041496614,19.687546,55.93298,3.9822705e-08,0.07782775
465,2018-11-29,6.0463866e-05,0.0022229152,18.876106,71.14474,1.4438494e-07,0.07115152
466,2018-11-30,3.5984078e-05,0.010148538,15.245514,44.670708,1.0728285e-06,0.12283586
467,2018-12-03,0.00012092592,0.0069527393,10.852135,58.903343,-4.817679e-06,0.21330296
468,2018-12-04,0.00078367756,0.035549436,7.3595676,29.41726,2.694191e-05,0.17599425
469,2018-12-05,0.00042922702,0.0028098803,26.880602,44.43714,4.3621543e-07,0.127792
470,2018-12-06,0.000115615054,0.0014664442,23.049274,59.88493,2.3316488e-06,0.15406181
471,2018-12-07,6.224739e-05,0.0010088531,25.888971,55.19965,1.7388388e-06,0.07896449
472,2018-12-10,0.0001893708,0.0049062767,15.064939,36.97006,4.3647765e-06,0.1702576
473,2018-12-11,6.833698e-05,0.000697634,15.825418,81.4307,2.126311e-06,0.15288423
474,2018-12-12,0.00019749481,0.0033531608,22.040768,75.2618,8.268706e-06,0.14986128
475,2018-12-13,3.391633e-05,0.00047462268,35.192623,60.16047,2.1524667e-07,0.064589985
476,2018-12-14,0.000112745685,0.0021392843,26.963137,38.07402,5.953883e-06,0.059024453
477,2018-12-17,6.8256224e-05,0.003430954,12.2698345,55.42059,9.159896e-07,0.16480334
478,2018-12-18,1.6966897e-05,0.0013122648,24.945683,48.838703,9.866433e-07,0.06836059
479,2018-12-19,0.00031637403,0.024230659,8.657889,25.925674,0.00010844285,0.1461396
480,2018-12-20,0.0006002255,0.031915154,4.165093,16.9312,0.00066972396,0.080802634
481,2018-12-21,1.4232852e-05,0.00031227357,24.20347,51.85289,3.9228716e-08,0.051522955
482,2018-12-24,0.00039474305,0.014943418,7.4151936,38.957333,1.9928727e-06,0.19445059
483,2018-12-25,4.8774204e-05,0.0004879446,25.814236,46.400013,3.927501e-07,0.045574367
484,2018-12-26,9.942764e-06,0.0009796951,31.664713,58.315884,1.9680551e-06,0.08393286
485,2018-12-27,8.759087e-06,0.0014481844,35.561775,75.77255,3.1927232e-07,0.0930198
486,2018-12-28,1.872125e-05,0.0013385527,23.567259,53.433353,1.1830802e-07,0.05967987
487,2019-01-02,6.0940678e-05,0.0024532338,10.791636,39.875774,3.7793118e-06,0.09768254
488,2019-01-03,0.0006012712,0.006818744,4.830497,19.73296,9.05139e-05,0.12526102
489,2019-01-04,0.00015016964,0.0025000982,12.862072,55.88885,2.3813147e-06,0.14621656
490,2019-01-07,1.9292336e-05,0.0026816598,20.043896,65.77764,2.8113966e-06,0.129647
491,2019-01-08,7.9336685e-05,0.0045785727,9.3622265,38.37489,1.10841604e-07,0.05274017
492,2019-01-09,0.00038989427,0.0031202438,18.080858,39.327187,9.921048e-05,0.16236223
493,2019-01-10,2.8401166e-05,0.0007265548,20.40298,88.696434,3.1986892e-07,0.112273775
494,2019-01-11,0.0001946149,0.065192394,5.4419465,18.339333,6.0247945e-05,0.09662176
495,2019-01-14,0.00010935087,0.0006223508,19.766273,62.816727,-6.4722127e-07,0.09154091
496,2019-01-15,0.00014018691,0.013020273,11.040531,59.940884,2.8443549e-06,0.19177718
497,2019-01-16,2.9653387e-05,0.0016914499,22.182108,74.36522,1.1427894e-06,0.11161553
498,2019-01-17,3.2510892e-05,0.0008036847,26.468529,37.269947,6.032821e-09,0.033003263
499,2019-01-18,8.472268e-06,0.0015302162,17.00334,45.168873,4.6682844e-06,0.1161774
500,2019-01-21,5.7261877e-05,0.0014548708,32.57218,53.616066,1.930147e-07,0.07574056
501,2019-01-22,0.0002845968,0.0017733331,15.050406,57.88076,6.338435e-07,0.13297299
502,2019-01-23,9.326703e-05,0.0016488635,21.82924,60.380577,1.4144932e-06,0.06483235
503,2019-01-24,1.6972659e-05,0.00658041,10.323577,43.705124,2.400875e-06,0.14842418
504,2019-01-25,3.688658e-05,0.0029069413,13.666939,71.56811,4.987823e-06,0.23529571
505,2019-01-28,0.00017332751,0.0014742033,14.883082,63.563686,3.4886216e-07,0.049363192
506,2019-01-29,5.011295e-05,0.0018680221,16.440176,60.00661,-8.2700616e-08,0.114414334
507,2019-01-30,0.00019126438,0.006464367,15.28131,64.026146,1.7032262e-05,0.13403572
508,2019-01-31,0.00017787694,0.004606853,13.12893,52.418274,1.401207e-05,0.14117175
509,2019-02-01,0.00022256342,0.013497598,5.1166596,24.533499,0.00032868257,0.14706276
510,2019-02-11,2.4616153e-05,0.0024477902,18.751177,54.333435,2.8815673e-06,0.1390197
511,2019-02-12,3.6317768e-05,0.005251112,11.393319,50.08705,3.823128e-06,0.09669714
512,2019-02-13,8.450165e-05,0.0022642668,21.40939,64.35911,1.999047e-05,0.20544241
513,2019-02-14,2.9129253e-05,0.0016182077,23.489702,70.54664,2.5087893e-05,0.1211863
514,2019-02-15,2.0985353e-05,0.0025631129,12.697251,53.59397,-1.1638675e-06,0.122829325
515,2019-02-18,7.44028e-05,0.0031389953,21.892181,72.9334,1.5058922e-06,0.14343582
516,2019-02-19,2.2836399e-05,0.000989423,23.111496,105.6655,2.0916214e-07,0.14334936
517,2019-02-20,8.4546395e-05,0.008713762,13.960886,46.090046,8.006139e-06,0.1436002
518,2019-02-21,5.3055486e-05,0.0057981964,9.930591,60.017715,1.0347858e-05,0.1347419
519,2019-02-22,5.9997656e-05,0.0042395787,10.815619,44.46222,1.911292e-05,0.12752543
520,2019-02-25,4.2336844e-05,0.0032441637,11.877836,56.52667,1.6824657e-05,0.14002113
521,2019-02-26,2.0596288e-05,0.0013265889,27.4701,54.411907,1.0423544e-06,0.082272194
522,2019-02-27,7.249778e-05,0.0019727298,18.122252,69.214485,3.6705194e-06,0.12203686
523,2019-02-28,1.526828e-07,0.001758213,18.493282,69.319145,4.1998316e-08,0.08645449
524,2019-03-01,1.0223919e-05,0.0006337465,29.007689,83.90537,7.001734e-07,0.12123183
525,2019-03-04,1.6092115e-05,0.0021125216,13.272206,73.6153,4.799141e-06,0.08540175
526,2019-03-05,5.6527897e-06,0.0046216827,18.769875,57.881912,9.075768e-08,0.16058515
527,2019-03-06,7.57254e-05,0.0009504918,18.460772,50.51077,1.0098453e-06,0.07142836
528,2019-03-07,0.00028746165,0.0075910464,8.488039,39.44958,2.3640972e-05,0.15083458
529,2019-03-08,0.00010886079,0.002037374,11.3979435,79.7032,4.6558625e-06,0.12973654
530,2019-03-11,1.6838176e-05,0.0008651502,19.653288,66.9351,5.7476697e-08,0.109549046
531,2019-03-12,4.613416e-05,0.00028529466,25.307476,59.558006,-5.574698e-09,0.04712438
532,2019-03-13,7.17688e-05,0.0030199322,10.609369,53.320217,2.824767e-06,0.09965274
533,2019-03-14,0.000110409856,0.0028923105,12.315133,44.962227,4.471003e-05,0.089621305
534,2019-03-15,6.998991e-06,0.0011074702,18.290323,51.19595,2.648993e-07,0.17565425
535,2019-03-18,1.5348562e-05,0.00012528375,25.00766,97.56821,2.6133324e-07,0.14542937
536,2019-03-19,5.8525304e-05,0.002177638,12.409387,42.92965,3.9543477e-07,0.10599545
537,2019-03-20,2.423376e-05,0.0007171507,27.844414,83.6549,1.8816975e-07,0.09023703
538,2019-03-21,2.980824e-05,0.003334264,14.500183,50.03367,7.784654e-06,0.12376417
539,2019-03-22,2.8495551e-05,0.003161935,26.770334,48.084873,5.8150017e-06,0.0929263
540,2019-03-25,4.408722e-05,0.0026338005,16.008398,48.415123,-5.038168e-07,0.079597965
541,2019-03-26,3.0143917e-06,0.0019123972,21.286238,90.858665,8.2186386e-07,0.095964774
542,2019-03-27,1.8612047e-05,0.0005305047,25.832249,76.897194,7.0098536e-09,0.14412367
543,2019-03-28,0.0004946659,0.0021919638,8.330969,70.18148,1.1604724e-06,0.10973983
544,2019-03-29,0.00016082975,0.015129887,8.174831,48.69979,4.4095224e-05,0.11920656
545,2019-04-01,0.00012560742,0.0034032564,11.697456,48.950127,3.9970723e-06,0.087199844
546,2019-04-02,9.201995e-05,0.004114952,10.910183,58.721497,5.2296427e-06,0.09593159
547,2019-04-03,9.565205e-05,0.0017812602,17.476316,55.000397,7.1849518e-06,0.1239829
548,2019-04-04,4.1172018e-05,0.0011518172,21.217691,71.87883,7.5001077e-07,0.14381261
549,2019-04-08,4.4468612e-05,0.00081859017,15.113087,42.04879,1.5090042e-06,0.10063609
550,2019-04-09,8.04658e-05,0.001908899,16.268938,66.81134,4.486699e-06,0.13697863
551,2019-04-10,0.000169686,0.0059464043,7.5485263,43.294155,3.450972e-05,0.114854366
552,2019-04-11,0.0010797427,0.005395296,6.1667457,29.037504,3.1473748e-05,0.13378367
553,2019-04-12,0.0006505322,0.020093665,6.0257406,46.03811,0.00024947102,0.23730595
554,2019-04-15,1.3755753e-05,0.0012458016,17.384459,61.1902,4.154452e-06,0.17619354
555,2019-04-16,5.047434e-05,0.0022293928,26.283892,47.00376,1.2254052e-06,0.17800578
556,2019-04-17,0.00016749513,0.00080227584,30.750584,77.479126,3.4602837e-07,0.05268809
557,2019-04-18,2.0666905e-05,0.0015685465,17.179262,64.74385,2.858513e-08,0.20378795
558,2019-04-19,3.4531855e-05,0.0010445374,19.67286,55.058475,3.419546e-06,0.11504887
559,2019-04-22,0.0001503747,0.011453794,5.823325,40.73339,5.7406185e-05,0.15288687
560,2019-04-23,1.6831782e-05,0.001564872,17.229025,56.381477,1.5058494e-07,0.04619252
561,2019-04-24,2.599065e-05,0.00041512158,24.95143,48.11802,3.424908e-07,0.12445255
562,2019-04-25,0.00011190458,0.0017995925,12.555378,51.0505,4.291678e-07,0.12947948
563,2019-04-26,0.00011173815,0.0037432304,23.106855,47.905437,7.540639e-07,0.1135758
564,2019-04-29,0.00039652578,0.010828598,5.397906,50.423126,0.00014383826,0.22971603
565,2019-04-30,0.00016994213,0.0023112828,11.471251,34.920933,5.4076836e-06,0.11376549
566,2019-05-06,0.0004147247,0.007019645,9.704727,54.8513,2.3916962e-05,0.33300543
567,2019-05-07,0.00035634465,0.002774117,8.8924055,52.330753,2.8146469e-05,0.15508907
568,2019-05-08,0.00016200052,0.0032934526,10.213139,59.28459,3.044521e-06,0.1886855
569,2019-05-09,3.0306013e-05,0.0005484845,24.647802,72.39294,6.1191065e-07,0.08871256
570,2019-05-10,0.00066434883,0.0118344175,4.5938873,52.470604,0.00056507025,0.22800262
571,2019-05-13,0.00062987686,0.007165839,5.8236914,64.35514,3.059939e-05,0.1508219
572,2019-05-14,6.676806e-05,0.0011745325,11.744511,96.045555,1.6350193e-06,0.10676444
573,2019-05-15,0.00022999119,0.0065058228,7.405421,35.905994,1.0648363e-05,0.14722446
574,2019-05-16,9.789192e-06,0.00044192828,23.213158,58.024414,5.475857e-08,0.122829124
575,2019-05-17,1.3982135e-05,0.0001613435,34.640263,72.50838,7.902461e-08,0.081130914
576,2019-05-20,5.7453002e-05,0.0011842459,20.050169,82.53879,8.802083e-06,0.11381983
