_id,trading_date,0S,1M,2M,3M,6M,9M,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,15Y,20Y,30Y,40Y,50Y,year,month,day,hour,minute,second
5ff1f6425c3c623e8d310c15,2013-08-29 00:00:1377705600,0.0221665001,0.0362019801,0.036291101,0.0361660004,0.0361609197,0.0360299387,0.0360861897,0.0380240011,0.038620211,0.0389930533,0.0390836464,0.039933,0.0400031198,0.0400931311,0.0402499014,0.0403004275,0.0412270021,0.0431981516,0.0435010386,0.0437389421,0.0439278316,2013,8,29,0,0,0
5ff1f6425c3c623e8d310c16,2013-08-30 00:00:1377792000,0.0229364991,0.036221981,0.0362081003,0.036066,0.0360235813,0.0360054075,0.0361861897,0.0380080009,0.0384382091,0.038994,0.0391814174,0.039879,0.0398991546,0.0400581862,0.0401464291,0.0403542574,0.0412519979,0.043207,0.0435100412,0.0437479401,0.0439368296,2013,8,30,0,0,0
5ff1f6425c3c623e8d310c17,2013-09-02 00:00:1378051200,0.0227845001,0.0341719794,0.0352846003,0.0362689996,0.0362607044,0.0360788889,0.0361731911,0.0380490342,0.0385176863,0.0391039991,0.0391874836,0.0399460401,0.039953407,0.0401551742,0.0403014765,0.040356,0.0412529993,0.0433069992,0.0435440397,0.0437649393,0.0439538288,2013,9,2,0,0,0
5ff1f6425c3c623e8d310c18,2013-09-03 00:00:1378137600,0.0226025009,0.0334019804,0.0349840999,0.036438,0.0361727973,0.036002253,0.036173,0.0384681494,0.0387065353,0.0391880012,0.0392184043,0.039996,0.0400013849,0.0401225606,0.0402515235,0.0404044109,0.041277,0.043331,0.043556,0.043777,0.043966,2013,9,3,0,0,0
5ff1f6425c3c623e8d310c19,2013-09-04 00:00:1378224000,0.0226465011,0.0339819789,0.0355240989,0.0369379997,0.0363425247,0.0360133983,0.0359800005,0.039008,0.0390024258,0.0395161381,0.0397397345,0.0401961562,0.040201219,0.040289,0.0405480002,0.0405498643,0.041352,0.043381,0.043594,0.043807,0.043996,2013,9,4,0,0,0
5ff1f6425c3c623e8d310c1a,2013-09-05 00:00:1378310400,0.021496501,0.0339119792,0.0353280997,0.0366160011,0.036162892,0.0361236529,0.0360549998,0.0390939999,0.0393034405,0.0394937383,0.0395643373,0.040096159,0.0401045681,0.040289,0.0405026484,0.04055,0.041352,0.043381,0.043594,0.043807,0.043996,2013,9,5,0,0,0
5ff1f6425c3c623e8d310c1b,2013-09-06 00:00:1378396800,0.0220965004,0.0339413498,0.0352283336,0.036426,0.0366628909,0.0360864037,0.036012001,0.038966,0.0392805184,0.0394819527,0.0395573618,0.0400915332,0.0400031431,0.040242,0.0403487911,0.0404547002,0.041303,0.043348,0.04357,0.043787,0.043986,2013,9,6,0,0,0
5ff1f6425c3c623e8d310c1c,2013-09-09 00:00:1378656000,0.0217965007,0.0350813508,0.0358303308,0.0364899993,0.0359811967,0.036087,0.0361059999,0.0390050006,0.0393602853,0.0395960554,0.039616,0.0403967971,0.0403980886,0.0403963533,0.040549,0.0405499571,0.041378,0.043406,0.043628,0.043816,0.044015,2013,9,9,0,0,0
5ff1f6425c3c623e8d310c1d,2013-09-10 00:00:1378742400,0.0215514994,0.0377213502,0.0372158289,0.0366210008,0.0359692871,0.0359844808,0.0361059999,0.039005,0.0395734341,0.0398551875,0.0399740624,0.040600308,0.0406929641,0.040607,0.040846372,0.0406499817,0.0414779997,0.0435059977,0.0437279987,0.0438910007,0.0440899992,2013,9,10,0,0,0
5ff1f6425c3c623e8d310c1e,2013-09-11 00:00:1378828800,0.0227364993,0.040481348,0.0386908293,0.0368109989,0.0357702899,0.0359467108,0.0361059999,0.03939,0.0398152523,0.0401430347,0.0402437087,0.0412374009,0.041293,0.041107,0.041195,0.0413408594,0.041753,0.043689,0.043911,0.044029,0.044228,2013,9,11,0,0,0
5ff1f6425c3c623e8d310c1f,2013-09-12 00:00:1378915200,0.0222665,0.0416613483,0.0394908309,0.037231,0.0357049322,0.035948181,0.0359060001,0.039181,0.0395160955,0.0400914977,0.0402098924,0.041337,0.0412863743,0.0412069988,0.0412496116,0.0412908602,0.0417280006,0.043672328,0.0440110016,0.0441289997,0.0442780018,2013,9,12,0,0,0
5ff1f6425c3c623e8d310c20,2013-09-13 00:00:1379001600,0.0223865008,0.0422083521,0.039368329,0.037039001,0.0356146913,0.03588695,0.0361059999,0.038879,0.0391740118,0.040124,0.0401649382,0.0413393878,0.0412002145,0.041307,0.0412941787,0.0414064123,0.042328,0.044272,0.044611,0.044729,0.044878,2013,9,13,0,0,0
5ff1f6425c3c623e8d310c21,2013-09-16 00:00:1379260800,0.0226764989,0.041707925,0.0393275121,0.0374991113,0.0357285208,0.035699502,0.035906,0.038684,0.038975953,0.040004,0.0401282449,0.041307,0.041104,0.041233,0.0411975847,0.0412007606,0.042828002,0.0447720003,0.0452110004,0.0453289986,0.0454780006,2013,9,16,0,0,0
5ff1f6425c3c623e8d310c22,2013-09-17 00:00:1379347200,0.0265265012,0.0417079306,0.0393275094,0.0369268608,0.0356919842,0.0354528818,0.0359060001,0.03824,0.0386926802,0.0398695707,0.0398459681,0.040805,0.0405213525,0.0409292303,0.0408914064,0.0407210807,0.0431279993,0.0452720022,0.0458109999,0.045928998,0.0460780001,2013,9,17,0,0,0
5ff1f6425c3c623e8d310c23,2013-09-18 00:00:1379433600,0.0271665001,0.0414079285,0.0392222404,0.0370163107,0.0354985252,0.0354508574,0.0359060001,0.037969,0.0387174702,0.0399523306,0.0398818302,0.0407108498,0.0404154778,0.0408214998,0.0408838081,0.0405016279,0.0432280016,0.0453719997,0.0463110018,0.0464289999,0.046578002,2013,9,18,0,0,0
5ff1f6425c3c623e8d310c24,2013-09-22 00:00:1379779200,0.0273265004,0.0414079285,0.0388094807,0.037016,0.0353921547,0.0353970304,0.0357297111,0.0377763522,0.0382506728,0.0393158454,0.0391947516,0.040077,0.0397347838,0.040196538,0.040198,0.0398511574,0.0425683784,0.0447123814,0.0463110018,0.0464289999,0.046578002,2013,9,22,0,0,0
5ff1f6425c3c623e8d310c25,2013-09-23 00:00:1379865600,0.0297464991,0.0419679308,0.0388000393,0.0373160005,0.0355375289,0.0353015114,0.0358808708,0.038196,0.0386971678,0.039366,0.0393617068,0.0401925087,0.0402016528,0.040247,0.0402482891,0.0400950213,0.0428121281,0.044956131,0.0467110014,0.0468289995,0.0469780016,2013,9,23,0,0,0
5ff1f6425c3c623e8d310c26,2013-09-24 00:00:1379952000,0.0277405,0.0430169296,0.0385000396,0.0371337509,0.0355928598,0.0355005615,0.0361,0.0383693194,0.038527665,0.039428,0.0392233913,0.040243,0.0402326526,0.040347,0.0403482103,0.0402011369,0.042918129,0.045056,0.047011,0.047129,0.047278,2013,9,24,0,0,0
5ff1f6425c3c623e8d310c27,2013-09-25 00:00:1380038400,0.0250664997,0.0424879313,0.0384344006,0.037034,0.0344251321,0.0351549306,0.036,0.0379432396,0.0382259594,0.0388899216,0.0390469982,0.0400967589,0.0401139404,0.0403384991,0.040348,0.0402020971,0.042918129,0.0450559998,0.0470014102,0.047179,0.047328,2013,9,25,0,0,0
5ff1f6425c3c623e8d310c28,2013-09-26 00:00:1380124800,0.0227165008,0.0402779293,0.0378165698,0.036537,0.034425,0.0344031486,0.0355011392,0.037694149,0.0379471045,0.0385300465,0.0385788286,0.0398960744,0.0398610611,0.0400399445,0.0400440088,0.0399014456,0.0426173592,0.0447552299,0.046901412,0.0471290016,0.0472779989,2013,9,26,0,0,0
5ff1f6425c3c623e8d310c29,2013-09-27 00:00:1380211200,0.0230734992,0.0400279244,0.0376361108,0.0360369992,0.0339872393,0.0342356203,0.0355011392,0.037763,0.0379639585,0.0383666053,0.0388061857,0.0399939797,0.0399986125,0.04004,0.0400937421,0.0400022471,0.0427176094,0.0448554802,0.0470016623,0.0472292519,0.0473782492,2013,9,27,0,0,0
5ff1f6425c3c623e8d310c2a,2013-09-29 00:00:1380384000,0.0230964994,0.0397279191,0.037571969,0.0360582209,0.034025934,0.0341464958,0.0356011391,0.0377531791,0.0379721194,0.038523,0.0388435675,0.040095,0.03999861,0.0400848542,0.040144,0.0400021773,0.0427176094,0.0448554802,0.0470016623,0.0472792482,0.0474282503,2013,9,29,0,0,0
5ff1f6425c3c623e8d310c2b,2013-09-30 00:00:1380470400,0.0228565001,0.0394279194,0.037571969,0.0353382397,0.0337372488,0.0341663987,0.0354514003,0.03774,0.0378730408,0.0385809301,0.0387552857,0.0399473158,0.039987,0.0401219692,0.040144,0.0399543111,0.042669611,0.0448074818,0.0470016623,0.0472792482,0.0474282503,2013,9,30,0,0,0
5ff1f6425c3c623e8d310c2c,2013-10-08 00:00:1381161600,0.0221164989,0.0382079196,0.0376731491,0.0354765701,0.0340093801,0.0344288531,0.035451,0.0374796467,0.0379280565,0.0382968577,0.0387995314,0.039961,0.0398672433,0.0401253015,0.0401848072,0.0399030455,0.0426169777,0.0447548485,0.046949029,0.0472792482,0.0474282503,2013,10,8,0,0,0
5ff1f6425c3c623e8d310c2d,2013-10-09 00:00:1381248000,0.0239164996,0.0385579205,0.0376731491,0.0354765701,0.0342815837,0.0345241409,0.0355389905,0.037441872,0.0379979841,0.0384468603,0.0388245681,0.0401609993,0.0401106919,0.0402708656,0.0402636398,0.0403161596,0.0429169798,0.0449548483,0.0471490288,0.047479248,0.0476282501,2013,10,9,0,0,0
5ff1f6425c3c623e8d310c2e,2013-10-10 00:00:1381334400,0.0248764992,0.0385579205,0.0375668907,0.0351765704,0.0340088383,0.0345463156,0.0356269789,0.0372067693,0.0379446291,0.0383476218,0.0388376803,0.0400116787,0.0400541064,0.0401100905,0.0401965838,0.0401661587,0.0427669811,0.0448048496,0.0469990301,0.0474292517,0.047578249,2013,10,10,0,0,0
5ff1f6425c3c623e8d310c2f,2013-10-11 00:00:1381420800,0.0225964999,0.0385579672,0.0375205493,0.0351765704,0.0341072363,0.0351265114,0.035427,0.0368486472,0.0379333432,0.0383885437,0.0388376808,0.0401701784,0.0401951212,0.0401482668,0.0402060186,0.0402645832,0.0428532982,0.0448911715,0.0469990301,0.0474292517,0.047578249,2013,10,11,0,0,0
5ff1f6425c3c623e8d310c30,2013-10-12 00:00:1381507200,0.0218665004,0.0376079702,0.0374205494,0.0351448393,0.034089352,0.0351148663,0.0354270005,0.0368898521,0.0379266781,0.0384049689,0.0387837696,0.0400345508,0.0400951195,0.0401407249,0.0401891487,0.0402628708,0.0428532982,0.0448911715,0.0469990301,0.0474292517,0.047578249,2013,10,12,0,0,0
5ff1f6425c3c623e8d310c31,2013-10-14 00:00:1381680000,0.0227265,0.038057971,0.0374925303,0.0352315998,0.034356482,0.0349660237,0.0354270005,0.0369596116,0.0381246209,0.0385744223,0.0390743641,0.040521574,0.040567643,0.0405061299,0.0404973384,0.0406628704,0.0431533003,0.0451911688,0.0471990299,0.0476292515,0.0477782488,2013,10,14,0,0,0
5ff1f6425c3c623e8d310c32,2013-10-15 00:00:1381766400,0.0227664995,0.0379879689,0.0374925303,0.0350316,0.034406987,0.0349622255,0.035169,0.0368989148,0.0382778347,0.0387744188,0.0390226728,0.0404129506,0.0407443126,0.0407041133,0.040697,0.0407905261,0.0432975578,0.0453354311,0.0473432922,0.047773509,0.0479225111,2013,10,15,0,0,0
5ff1f6425c3c623e8d310c33,2013-10-16 00:00:1381852800,0.0221464992,0.0379179926,0.037683661,0.0348316002,0.0344080132,0.0349677228,0.035169,0.0369946585,0.0382731904,0.0391446361,0.0392842859,0.0404852359,0.040744,0.04079469,0.0409320042,0.040966,0.0434105587,0.045448432,0.0473432922,0.047773509,0.0479725122,2013,10,16,0,0,0
5ff1f6425c3c623e8d310c34,2013-10-17 00:00:1381939200,0.0219764996,0.037847991,0.0374836612,0.034682,0.0344084935,0.0349004303,0.0354690003,0.0370705138,0.0382658523,0.0387800628,0.0393345064,0.0406852388,0.0409425976,0.040995,0.0409960584,0.0409660006,0.0434105587,0.045448432,0.0473432922,0.047773509,0.0480225086,2013,10,17,0,0,0
5ff1f6425c3c623e8d310c35,2013-10-18 00:00:1382025600,0.0216065001,0.036984,0.0369836593,0.034621,0.0343637622,0.0349409663,0.0354690003,0.037571,0.0385027121,0.039105816,0.0394463682,0.0407950981,0.0409426022,0.0410899261,0.0410476554,0.0410551978,0.0434105587,0.045448432,0.0473432922,0.047773509,0.0480725098,2013,10,18,0,0,0
5ff1f6425c3c623e8d310c36,2013-10-21 00:00:1382284800,0.0221965003,0.0363877606,0.0365836596,0.0348210001,0.0344156137,0.0349510109,0.0355218908,0.0373788034,0.0385150931,0.0391981515,0.0396066684,0.0409354929,0.0410602491,0.0411952877,0.0412514019,0.0411046381,0.04346066,0.0454985285,0.0473933887,0.0478236103,0.048122611,2013,10,21,0,0,0
5ff1f6425c3c623e8d310c37,2013-10-22 00:00:1382371200,0.0221164989,0.0361879998,0.0361810899,0.035121,0.0344190755,0.0349551714,0.0355218911,0.0375441741,0.0387142563,0.0393642137,0.0396265718,0.0409181859,0.0411952522,0.0412442146,0.0413916852,0.041305,0.043661,0.045699,0.047593,0.047924,0.048223,2013,10,22,0,0,0
5ff1f6425c3c623e8d310c38,2013-10-23 00:00:1382457600,0.0298965001,0.0359879994,0.0361755395,0.0353209996,0.0344179155,0.0349617696,0.035645,0.0374906268,0.0388661872,0.0393032049,0.0395766997,0.0409329862,0.0413494423,0.0413461693,0.0414729163,0.041491,0.0438465118,0.0458845091,0.0476123049,0.0480240011,0.0483230019,2013,10,23,0,0,0
5ff1f6425c3c623e8d310c39,2013-10-24 00:00:1382544000,0.032976501,0.0418480015,0.0363770743,0.0363077402,0.0350168739,0.0362777417,0.036445,0.0383485681,0.0390779962,0.0398368901,0.039909,0.0413263195,0.0415024424,0.041546,0.0417208333,0.041940184,0.044247,0.046285,0.047695,0.048107,0.048406,2013,10,24,0,0,0
5ff1f6425c3c623e8d310c3a,2013-10-25 00:00:1382630400,0.0347665,0.0418477881,0.037377069,0.0375899967,0.0356698436,0.037185577,0.0374449992,0.0382673372,0.0393831466,0.0401518419,0.040186,0.0413617025,0.0416003887,0.0416383749,0.041784433,0.04214,0.0443470001,0.0463850021,0.0477950001,0.0482070017,0.0485059977,2013,10,25,0,0,0
5ff1f6425c3c623e8d310c3b,2013-10-28 00:00:1382889600,0.0354364991,0.0418477917,0.0380770707,0.0378594804,0.0358379598,0.037439904,0.0376486301,0.0388859105,0.0395865757,0.0401748219,0.0406593516,0.0416296186,0.041501,0.0415435505,0.0417888689,0.04204,0.0442469978,0.0462849998,0.0476949978,0.0482070017,0.0485059977,2013,10,28,0,0,0
5ff1f6425c3c623e8d310c3c,2013-10-29 00:00:1382976000,0.0355565,0.0413395309,0.0390770698,0.0378562593,0.0361936608,0.0376720181,0.0378522611,0.0395039209,0.0404417321,0.0404206648,0.0409948921,0.0418727915,0.041600033,0.0417875022,0.0420199078,0.0421727796,0.044403,0.046285,0.047867,0.048379,0.048678,2013,10,29,0,0,0
5ff1f6425c3c623e8d310c3d,2013-10-30 00:00:1383062400,0.0393965006,0.0408335304,0.0384290695,0.0378562593,0.0381996616,0.0400726894,0.0401522589,0.040104,0.0405265146,0.0405933022,0.041154,0.0419164322,0.0417000636,0.0419875002,0.0421151841,0.042173,0.044403,0.046285,0.047867,0.048379,0.048678,2013,10,30,0,0,0
5ff1f6425c3c623e8d310c3e,2013-10-31 00:00:1383148800,0.0329964995,0.0397099571,0.0385322297,0.038256,0.0382015705,0.0392909598,0.0397522593,0.0397888877,0.0400993321,0.0406666444,0.040654,0.0416443085,0.0413019823,0.0419854679,0.0420966268,0.041805667,0.044043,0.045925,0.047507,0.048019,0.048518,2013,10,31,0,0,0
5ff1f6425c3c623e8d310c3f,2013-11-01 00:00:1383235200,0.0319794989,0.0388943601,0.0381322289,0.0379340005,0.0380465698,0.03876224,0.039422,0.0395643933,0.0399517396,0.0402703209,0.040532542,0.0412307098,0.0411021961,0.0416203997,0.0418843639,0.0415555763,0.0437930012,0.0456750011,0.047256999,0.0477689981,0.0484180021,2013,11,1,0,0,0
5ff1f6425c3c623e8d310c40,2013-11-04 00:00:1383494400,0.0305675006,0.0353243589,0.0376322293,0.037979,0.038047,0.0386079945,0.039222,0.0396141968,0.0400625448,0.040383982,0.0405930185,0.0414243197,0.041472,0.041639,0.041887,0.0417310891,0.0439429998,0.0458249998,0.0474069977,0.0479190016,0.0485680008,2013,11,4,0,0,0
5ff1f6425c3c623e8d310c41,2013-11-05 00:00:1383580800,0.0287435007,0.0358243608,0.0371322298,0.0373507595,0.0378682236,0.0394862335,0.039522,0.0400175014,0.0404383864,0.0407104585,0.0407929277,0.0417119199,0.0416998836,0.0417455112,0.0420996199,0.0421060293,0.0441930008,0.0460750008,0.0476569986,0.0481689978,0.0488180017,2013,11,5,0,0,0
5ff1f6425c3c623e8d310c42,2013-11-06 00:00:1383667200,0.0261964989,0.0368347986,0.0377353311,0.037751,0.0388016605,0.0396846285,0.0397520377,0.0401375117,0.0407170494,0.0416914412,0.0416929293,0.0422460946,0.04204,0.0420952892,0.0422446489,0.0422058196,0.044293,0.046175,0.047657,0.048169,0.048818,2013,11,6,0,0,0
5ff1f6425c3c623e8d310c43,2013-11-07 00:00:1383753600,0.0268965006,0.0378848004,0.0382281208,0.038151,0.0389454992,0.0398920473,0.0401182415,0.0414116211,0.0416172548,0.0419756711,0.0419938517,0.0429138894,0.0427833097,0.042572,0.0427387877,0.0429447315,0.044893,0.046775,0.0480070019,0.048519001,0.0491680002,2013,11,7,0,0,0
5ff1f6425c3c623e8d310c44,2013-11-08 00:00:1383840000,0.0272064996,0.0389147997,0.0385732717,0.038551,0.0392708244,0.040152,0.0402141876,0.041436,0.0420393996,0.0426082905,0.042431,0.0433566663,0.0430711889,0.0428873323,0.0430182074,0.0431859655,0.0450930023,0.046775,0.0480070019,0.048519001,0.0491680002,2013,11,8,0,0,0
5ff1f6425c3c623e8d310c45,2013-11-11 00:00:1384099200,0.0255964994,0.0408347988,0.039896394,0.0398752691,0.0400536603,0.0408297785,0.0415870887,0.042809,0.043999,0.0439081004,0.043781,0.0445796675,0.0441021974,0.0436187238,0.04391393,0.044033775,0.0459439993,0.0476259995,0.048507,0.049019,0.049668,2013,11,11,0,0,0
5ff1f6425c3c623e8d310c46,2013-11-12 00:00:1384185600,0.024387,0.0393716097,0.0403046302,0.0401415777,0.0404650976,0.0407826666,0.0412087802,0.0428363384,0.0436258876,0.0437403156,0.0434404278,0.0443237818,0.043701,0.0437187195,0.0439284498,0.0441463746,0.0460448408,0.047726841,0.0484070015,0.0490189981,0.0496680021,2013,11,12,0,0,0
5ff1f6425c3c623e8d310c47,2013-11-13 00:00:1384272000,0.0249569988,0.0398716092,0.0410901403,0.0411415815,0.0404925579,0.0410239637,0.0411419777,0.043295,0.0436296675,0.0442570854,0.043971,0.0449670709,0.0447009993,0.0443187189,0.0445265219,0.0446276433,0.0464448404,0.0481268406,0.0488070011,0.0494189978,0.0500680017,2013,11,13,0,0,0
5ff1f6425c3c623e8d310c48,2013-11-14 00:00:1384358400,0.0334770012,0.0406116104,0.0417360359,0.0421415806,0.0409023947,0.041324,0.0409561911,0.0433409583,0.0438856947,0.0440843163,0.0439999299,0.0450191503,0.0447889723,0.0447440014,0.0449874765,0.0450059128,0.0467948389,0.0484768391,0.0491569996,0.049919,0.050568,2013,11,14,0,0,0
5ff1f6425c3c623e8d310c49,2013-11-15 00:00:1384444800,0.0361369991,0.0468516111,0.0439340217,0.0436415815,0.041602,0.041857,0.0414536184,0.0440290463,0.0446392188,0.0449624327,0.0446977895,0.045897768,0.0455772475,0.0454831555,0.0454820371,0.0460059118,0.047794838,0.0494768381,0.0501569986,0.0509189987,0.0515679979,2013,11,15,0,0,0
5ff1f6425c3c623e8d310c4a,2013-11-18 00:00:1384704000,0.0367269993,0.0514116096,0.0453843361,0.0449070692,0.0421019983,0.042098732,0.04155975,0.0440076151,0.0448322976,0.0452779457,0.044998061,0.0461203574,0.0458692498,0.0457439412,0.045882,0.0466194621,0.048594842,0.0502768421,0.0509569979,0.051718998,0.0523680019,2013,11,18,0,0,0
5ff1f6425c3c623e8d310c4b,2013-11-19 00:00:1384790400,0.0323469996,0.0485716105,0.044584341,0.0450428915,0.042278,0.042128,0.0413623427,0.0439743896,0.044747688,0.0452263737,0.045098,0.0463127895,0.0462873012,0.0462411926,0.0462401858,0.0467221599,0.0490948391,0.0507768393,0.0514569998,0.0522189999,0.0528679991,2013,11,19,0,0,0
5ff1f6425c3c623e8d310c4c,2013-11-20 00:00:1384876800,0.0321670008,0.0491516113,0.044584341,0.045534,0.042417,0.042494,0.0418077706,0.0437988351,0.0450030961,0.0457235986,0.0451242136,0.0466027909,0.0463873005,0.046741,0.0471215463,0.0472221613,0.0490948391,0.0507768393,0.0514569998,0.052519002,0.0531680012,2013,11,20,0,0,0
5ff1f6425c3c623e8d310c4d,2013-11-21 00:00:1384963200,0.0304870009,0.0492097596,0.0440972404,0.04505,0.0419173061,0.0420124102,0.0415603969,0.0435672936,0.044507,0.0454111079,0.0449497414,0.046503,0.0461564419,0.0467409992,0.046791,0.047009,0.048882,0.050564,0.051244,0.052519002,0.0531680012,2013,11,21,0,0,0
5ff1f6425c3c623e8d310c4e,2013-11-22 00:00:1385049600,0.0305870008,0.0487097549,0.0434972451,0.04468,0.0415269089,0.041622,0.0412652281,0.0430554565,0.043429624,0.0451715962,0.0445375919,0.046216,0.0450642645,0.046124611,0.0462344659,0.046509,0.048482,0.0505639982,0.0512440014,0.052519002,0.0531680012,2013,11,22,0,0,0
5ff1f6425c3c623e8d310c4f,2013-11-25 00:00:1385308800,0.0300670004,0.04890975,0.0436972471,0.044485,0.041734,0.0418219995,0.0412148093,0.042988,0.043889,0.0450122303,0.044582,0.046496,0.0454606162,0.0461412023,0.0462907562,0.0461591528,0.0484819984,0.0505639982,0.0512440014,0.052519002,0.0531680012,2013,11,25,0,0,0
5ff1f6425c3c623e8d310c50,2013-11-26 00:00:1385395200,0.0290569997,0.0491097498,0.043497266,0.044037336,0.041986,0.0420219994,0.0410671667,0.0427428006,0.043805,0.044812,0.0445117293,0.046296,0.0455139668,0.046141,0.0461907578,0.0460590346,0.048381629,0.0504636288,0.0511436319,0.0524186277,0.0530676317,2013,11,26,0,0,0
5ff1f6425c3c623e8d310c51,2013-11-27 00:00:1385481600,0.0292370009,0.0486097961,0.0439972687,0.043687,0.041757,0.0418219995,0.0410166856,0.0425328883,0.043582,0.0439905583,0.0437140618,0.045563,0.0447448007,0.045641,0.0456571671,0.0455106733,0.047882,0.0499644184,0.0506444216,0.0519194221,0.0525684214,2013,11,27,0,0,0
5ff1f6425c3c623e8d310c52,2013-11-28 00:00:1385568000,0.0290569997,0.0486098003,0.0438972712,0.043287,0.041557,0.0416219997,0.040472255,0.042255059,0.0430800486,0.0436827998,0.0433229762,0.0448845077,0.0440301925,0.045041,0.0449928572,0.0443130105,0.047082,0.049164,0.049844,0.051119,0.051768,2013,11,28,0,0,0
5ff1f6425c3c623e8d310c53,2013-11-29 00:00:1385654400,0.0288569999,0.0477097988,0.0431009117,0.042787,0.0404498712,0.040703,0.0397868106,0.0416624753,0.0426517582,0.043075162,0.0426124675,0.0443555164,0.0438070713,0.0442009131,0.0442359354,0.0436122011,0.046382,0.048464,0.049144,0.050419,0.051068,2013,11,29,0,0,0
5ff1f6425c3c623e8d310c54,2013-12-02 00:00:1385913600,0.0290770006,0.0469479045,0.0439995212,0.0436982145,0.04165,0.041603,0.040385377,0.0427171372,0.0437155861,0.0439905083,0.0435165435,0.0453192332,0.0447544802,0.0449701185,0.0449875157,0.0448116891,0.0471820021,0.0492640018,0.0499440002,0.0512190008,0.051868,2013,12,2,0,0,0
5ff1f6425c3c623e8d310c55,2013-12-03 00:00:1386000000,0.0288470006,0.0469478414,0.0435995197,0.043598,0.041404,0.041603,0.0404843438,0.042589904,0.0432434369,0.0439314286,0.0435191244,0.045119,0.0443189757,0.0448701191,0.0448875189,0.044412264,0.046782,0.048864,0.049544,0.050819,0.051468,2013,12,3,0,0,0
5ff1f6425c3c623e8d310c56,2013-12-04 00:00:1386086400,0.0288319993,0.0464978409,0.0435995197,0.0443291945,0.0411046827,0.041138,0.0400290422,0.0420060878,0.043045,0.043695546,0.043419,0.0447860411,0.0445130129,0.0448701191,0.0447303044,0.0442622415,0.046632,0.0487639999,0.0494439983,0.050719,0.051368,2013,12,4,0,0,0
5ff1f6425c3c623e8d310c57,2013-12-05 00:00:1386172800,0.0286269999,0.0453979385,0.0440995216,0.0448668652,0.041605,0.0415864992,0.040341179,0.0429229018,0.0436925567,0.0443809879,0.0437355461,0.0451895387,0.0448511666,0.0449667291,0.0451774375,0.0449615774,0.047332,0.049464,0.050144,0.051419,0.051968,2013,12,5,0,0,0
5ff1f6425c3c623e8d310c58,2013-12-06 00:00:1386259200,0.0285969996,0.0449199655,0.0441925192,0.045457339,0.04167,0.041624,0.0403639027,0.0433630238,0.0437773623,0.044615,0.0438683523,0.0455258351,0.0449933624,0.044992462,0.045371,0.045162,0.047532,0.049764,0.050532999,0.051619,0.052168,2013,12,6,0,0,0
5ff1f6425c3c623e8d310c59,2013-12-09 00:00:1386518400,0.0277970004,0.0453502083,0.0446080352,0.045857,0.041845,0.0417002296,0.0403638983,0.0438219701,0.0439913716,0.0447803772,0.044418,0.0459401879,0.0453525283,0.0454924583,0.0457446463,0.0454127531,0.047782,0.050014,0.050783,0.051869,0.052418,2013,12,9,0,0,0
5ff1f6425c3c623e8d310c5a,2013-12-10 00:00:1386604800,0.0277970004,0.0455742121,0.0448200417,0.046057,0.042052,0.0417,0.0402843964,0.0437992232,0.0440962069,0.0452256133,0.0451235674,0.04644,0.0461053128,0.0462437171,0.0462408217,0.0460123525,0.0483813095,0.050613308,0.051382308,0.0524683094,0.0530173111,2013,12,10,0,0,0
5ff1f6425c3c623e8d310c5b,2013-12-11 00:00:1386691200,0.0273169994,0.045516973,0.044942027,0.0463953808,0.042413,0.0419044924,0.0404887544,0.0440990758,0.0438020589,0.044726,0.0447797944,0.0466388302,0.0465003001,0.046544,0.0464976316,0.0462126409,0.048581,0.050813,0.051582,0.052668,0.053217,2013,12,11,0,0,0
5ff1f6425c3c623e8d310c5c,2013-12-12 00:00:1386777600,0.0268169999,0.0460169424,0.0447920576,0.045595,0.0422436094,0.0417440891,0.0403357325,0.0436165406,0.0436505637,0.0446290889,0.0442873052,0.0464343501,0.0460184904,0.046413,0.0462456869,0.0459126377,0.048281002,0.0505130005,0.0512820005,0.0523680019,0.0529169989,2013,12,12,0,0,0
5ff1f6425c3c623e8d310c5d,2013-12-13 00:00:1386864000,0.0265380001,0.0457139683,0.0446405697,0.0455950022,0.0421556997,0.0417024803,0.0403404093,0.0430854321,0.0432409811,0.0442626905,0.043886261,0.0459243393,0.0452184916,0.0458948278,0.0457809401,0.0454114764,0.047781,0.050013,0.0507819986,0.051868,0.0524170017,2013,12,13,0,0,0
5ff1f6425c3c623e8d310c5e,2013-12-16 00:00:1387123200,0.0266869998,0.0465019428,0.0452850572,0.0460949993,0.042422,0.041702,0.04039,0.0431012771,0.0434709514,0.0444826362,0.0443365536,0.0460059735,0.0456140951,0.0459720336,0.0458255194,0.0455390214,0.047908,0.05014,0.050909,0.051995,0.052544,2013,12,16,0,0,0
5ff1f6425c3c623e8d310c5f,2013-12-17 00:00:1387209600,0.0269169998,0.0478019101,0.0459052181,0.046335,0.0423732805,0.04138,0.0402899981,0.0433707646,0.0436553506,0.0445838267,0.0443433156,0.0462041465,0.0458080909,0.0459720278,0.0459250116,0.0456389284,0.0480079079,0.0502399111,0.0510089111,0.0520949078,0.0526439095,2013,12,17,0,0,0
